Year,LOBBYIST_ID,EMPLOYER_ID,CLIENT_ID,LOBBYIST_SALUTATION,LOBBYIST_FIRST_NAME,LOBBYIST_MIDDLE_INITIAL,LOBBYIST_LAST_NAME,LOBBYIST_SUFFIX,EMPLOYER_NAME,CLIENT_NAME
2012,9106,4180,15502,,Miguel,A,Santiago,,"Miguel A. Santiago Consulting, Inc.",Altria Client Servies Inc.
2012,8790,4400,12443,Ms,Maggie,,Sans,,"Wal-Mart Stores, Inc.","Wal-Mart Stores, Inc."
2012,5815,4400,12443,Ms,Maggie,,Sans,,"Wal-Mart Stores, Inc.","Wal-Mart Stores, Inc."
2012,5835,4420,12475,Ms,Lauri,M,Sanders,,Dominick's,"Dominick's Finer Foods, Inc."
2012,9279,4420,12475,Ms,Lauri,M,Sanders,,Dominick's,"Dominick's Finer Foods, Inc."
2012,7061,4684,13049,,Betsy,,Sales,,"Serafin & Associates, Inc.","Wal-Mart Stores, Inc."
2012,6095,4684,13049,Ms,Betsy,,Sales,,"Serafin & Associates, Inc.","Wal-Mart Stores, Inc."
2012,9865,6523,11645,Mr.,Joseph,,Salema,,Joseph Salema,"Interstate Outdoor Advertising, LP"
2012,9931,6523,15906,Mr.,Joseph,,Salema,,Joseph Salema,"Interstate JCDecaux, LLC"
2012,6986,4360,12342,Mr.,Scott,E,Saef,,"Sidley Austin, LLP",Salvation Army
2012,8202,4360,12342,Mr.,Scott,E,Saef,,"Sidley Austin, LLP",Salvation Army
2012,5776,4360,12342,Mr,Scott,E,Saef,,"Sidley Austin, LLP",Salvation Army
2012,6986,4360,12346,Mr.,Scott,E,Saef,,"Sidley Austin, LLP","PepsiCo., Inc"
2012,8202,4360,12346,Mr.,Scott,E,Saef,,"Sidley Austin, LLP","PepsiCo., Inc"
2012,5776,4360,12346,Mr,Scott,E,Saef,,"Sidley Austin, LLP","PepsiCo., Inc"
2012,8202,4360,14961,Mr.,Scott,E,Saef,,"Sidley Austin, LLP","Pacific Chicago, LLC"
2012,6986,4360,12343,Mr.,Scott,E,Saef,,"Sidley Austin, LLP",Northwestern University
2012,8202,4360,12343,Mr.,Scott,E,Saef,,"Sidley Austin, LLP",Northwestern University
2012,5776,4360,12343,Mr,Scott,E,Saef,,"Sidley Austin, LLP",Northwestern University
2012,8202,4360,12345,Mr.,Scott,E,Saef,,"Sidley Austin, LLP",Francis W Parker School
2012,6986,4360,12345,Mr.,Scott,E,Saef,,"Sidley Austin, LLP",Francis W Parker School
2012,5776,4360,12345,Mr,Scott,E,Saef,,"Sidley Austin, LLP",Francis W Parker School
2012,8202,4360,14222,Mr.,Scott,E,Saef,,"Sidley Austin, LLP",Fourth Presbyterian Church of Chicago
2012,6986,4360,14222,Mr.,Scott,E,Saef,,"Sidley Austin, LLP",Fourth Presbyterian Church of Chicago
2012,8202,4360,12344,Mr.,Scott,E,Saef,,"Sidley Austin, LLP",Commuter Rail Divison of the RTA (Metra)
2012,6986,4360,12344,Mr.,Scott,E,Saef,,"Sidley Austin, LLP",Commuter Rail Divison of the RTA (Metra)
2012,5776,4360,12344,Mr,Scott,E,Saef,,"Sidley Austin, LLP",Commuter Rail Divison of the RTA (Metra)
2012,7181,5241,14422,Mr.,Daniel,,Saaty,,Decision Lens,Decision Lens
2012,5881,4467,12591,Mr,Forrest,,Russell,,Target Corp.,Target Corporation
2012,9164,6161,13598,Mr.,Paul,,Rosenfeld,,Government Navigation Group,Wine and Spirit Distributors of IL (WSDI)
2012,9163,6161,13598,Mr.,Paul,,Rosenfeld,,Government Navigation Group,Wine and Spirit Distributors of IL (WSDI)
2012,11462,6161,13598,Mr.,Paul,,Rosenfeld,,Government Navigation Group,Wine and Spirit Distributors of IL (WSDI)
2012,9165,6161,13598,Mr.,Paul,,Rosenfeld,,Government Navigation Group,Wine and Spirit Distributors of IL (WSDI)
2012,11462,6161,15561,Mr.,Paul,,Rosenfeld,,Government Navigation Group,Professional Towing and Recovery Operators of IL  (PTROI)
2012,9162,6161,15561,Mr.,Paul,,Rosenfeld,,Government Navigation Group,Professional Towing and Recovery Operators of IL  (PTROI)
2012,9165,6161,15561,Mr.,Paul,,Rosenfeld,,Government Navigation Group,Professional Towing and Recovery Operators of IL  (PTROI)
2012,9163,6161,15561,Mr.,Paul,,Rosenfeld,,Government Navigation Group,Professional Towing and Recovery Operators of IL  (PTROI)
2012,9164,6161,15561,Mr.,Paul,,Rosenfeld,,Government Navigation Group,Professional Towing and Recovery Operators of IL  (PTROI)
2012,9162,6161,12252,Mr.,Paul,,Rosenfeld,,Government Navigation Group,Pickering and Associates (FKA VanGuard Health Systems)
2012,11462,6161,12252,Mr.,Paul,,Rosenfeld,,Government Navigation Group,Pickering and Associates (FKA VanGuard Health Systems)
2012,9163,6161,12252,Mr.,Paul,,Rosenfeld,,Government Navigation Group,Pickering and Associates (FKA VanGuard Health Systems)
2012,9164,6161,12252,Mr.,Paul,,Rosenfeld,,Government Navigation Group,Pickering and Associates (FKA VanGuard Health Systems)
2012,9165,6161,12252,Mr.,Paul,,Rosenfeld,,Government Navigation Group,Pickering and Associates (FKA VanGuard Health Systems)
2012,11462,6161,14444,Mr.,Paul,,Rosenfeld,,Government Navigation Group,MedImmune LLC
2012,9165,6161,14444,Mr.,Paul,,Rosenfeld,,Government Navigation Group,MedImmune LLC
2012,9162,6161,14444,Mr.,Paul,,Rosenfeld,,Government Navigation Group,MedImmune LLC
2012,9164,6161,14444,Mr.,Paul,,Rosenfeld,,Government Navigation Group,MedImmune LLC
2012,9163,6161,14444,Mr.,Paul,,Rosenfeld,,Government Navigation Group,MedImmune LLC
2012,9162,6161,15249,Mr.,Paul,,Rosenfeld,,Government Navigation Group,Clorica Management Corp
2012,11462,6161,15249,Mr.,Paul,,Rosenfeld,,Government Navigation Group,Clorica Management Corp
2012,9163,6161,15249,Mr.,Paul,,Rosenfeld,,Government Navigation Group,Clorica Management Corp
2012,9164,6161,15249,Mr.,Paul,,Rosenfeld,,Government Navigation Group,Clorica Management Corp
2012,9165,6161,15249,Mr.,Paul,,Rosenfeld,,Government Navigation Group,Clorica Management Corp
2012,9164,6161,13695,Mr.,Paul,,Rosenfeld,,Government Navigation Group,"Cash America, Inc"
2012,11462,6161,13695,Mr.,Paul,,Rosenfeld,,Government Navigation Group,"Cash America, Inc"
2012,9165,6161,13695,Mr.,Paul,,Rosenfeld,,Government Navigation Group,"Cash America, Inc"
2012,11462,6161,12447,Mr.,Paul,,Rosenfeld,,Government Navigation Group,Ameresco Inc
2012,9165,6161,12447,Mr.,Paul,,Rosenfeld,,Government Navigation Group,Ameresco Inc
2012,9162,6161,12447,Mr.,Paul,,Rosenfeld,,Government Navigation Group,Ameresco Inc
2012,9163,6161,12447,Mr.,Paul,,Rosenfeld,,Government Navigation Group,Ameresco Inc
2012,9164,6161,12447,Mr.,Paul,,Rosenfeld,,Government Navigation Group,Ameresco Inc
2012,7265,5281,14442,Mr.,Aaron,M,Rosenberg,,Redflex Traffic Systems Inc,RedFlex Traffic Systems
2012,9278,4588,12835,Mr,Alexander,I,Rorke,,"J.J.B. Hilliard, W.L. Lyons, LLC","J.J.B. Hilliard, W.L. Lyons LLC"
2012,5999,4588,12835,Mr,Alexander,I,Rorke,,"J.J.B. Hilliard, W.L. Lyons, LLC","J.J.B. Hilliard, W.L. Lyons LLC"
2012,5979,4567,12803,Mr,Gerald,J,Roper,,Chicagoland Chamber of Commerce,Chicagoland Chamber of Commerce
2012,9277,4617,12911,Mr,Philip,B,Rooney,Jr,"Merrill Lynch, Pierce, Fenner & Smith Inc.","Merrill Lynch, Pierce, Fenner, & Smith Inc."
2012,6028,4617,12911,Mr,Philip,B,Rooney,Jr,"Merrill Lynch, Pierce, Fenner & Smith Inc.","Merrill Lynch, Pierce, Fenner, & Smith Inc."
2012,5741,4325,12230,Ms,Carol,,Ronen,,Carol Ronen,John G Shedd Aquarium
2012,5723,4307,12189,Mr,Dan,,Romito,,"Lighten-Gale Group, Inc",South Park Senior Services and Housing NFP
2012,5723,4307,12191,Mr,Dan,,Romito,,"Lighten-Gale Group, Inc",SLM Realty
2012,5723,4307,12190,Mr,Dan,,Romito,,"Lighten-Gale Group, Inc","Mark IV Realty Group, Inc"
2012,5723,4307,12188,Mr,Dan,,Romito,,"Lighten-Gale Group, Inc","KJ Manor, LLC-"
2012,7024,5086,14262,Mr.,Michael,A,Romanco,,ENBALA Power Networks,ENBALA Power Networks
2012,6063,4652,12965,Ms,Judith,A,Roettig,,Chicagoland Apartment Association,Chicagoland Apartment Assn.
2012,8941,4717,14902,,Joseph,P,Roddy,,"Burke, Warren, MacKay & Serritella, PC",Exelon Generation - Constellation Energy
2012,5935,4522,12684,Mr,Eric,R,Rockhold,,"JPMorgan Securities, Inc.",JPMorgan Securities Inc.
2012,9935,4272,12118,Mr,Frank,,Robles,,Unisys Corp.,Unisys Corp.
2012,5688,4272,12118,Mr,Frank,,Robles,,Unisys Corp.,Unisys Corp.
2012,5685,4269,12115,Ms,Jaclene,,Robinson-Ivy,,Northern Trust Corporation,Northern Trust Corporation
2012,8792,4269,12115,Ms,Jaclene,,Robinson-Ivy,,Northern Trust Corporation,Northern Trust Corporation
2012,6971,5021,14212,,Donald,A,Robinson,,Donald Robinson,Far South Side Community Development Corp
2012,8485,5021,14212,,Donald,A,Robinson,,Donald Robinson,Far South Side Community Development Corp
2012,7750,4236,12055,Ms,Lee,A,Robertson,,"Schain, Burney, Banks & Kenny, Ltd",WhirlyBall
2012,9909,4236,12055,Ms,Lee,A,Robertson,,"Schain, Burney, Banks & Kenny, Ltd",WhirlyBall
2012,7835,4236,12055,Ms,Lee,A,Robertson,,"Schain, Burney, Banks & Kenny, Ltd",WhirlyBall
2012,5652,4236,12055,Ms,Lee,A,Robertson,,"Schain, Burney, Banks & Kenny, Ltd",WhirlyBall
2012,7835,4236,12050,Ms,Lee,A,Robertson,,"Schain, Burney, Banks & Kenny, Ltd",Wells Street Restaurant
2012,5652,4236,12050,Ms,Lee,A,Robertson,,"Schain, Burney, Banks & Kenny, Ltd",Wells Street Restaurant
2012,7750,4236,12050,Ms,Lee,A,Robertson,,"Schain, Burney, Banks & Kenny, Ltd",Wells Street Restaurant
2012,9909,4236,12050,Ms,Lee,A,Robertson,,"Schain, Burney, Banks & Kenny, Ltd",Wells Street Restaurant
2012,5652,4236,12051,Ms,Lee,A,Robertson,,"Schain, Burney, Banks & Kenny, Ltd",Serbian Eastern Orthodox Church
2012,7835,4236,12051,Ms,Lee,A,Robertson,,"Schain, Burney, Banks & Kenny, Ltd",Serbian Eastern Orthodox Church
2012,7750,4236,12051,Ms,Lee,A,Robertson,,"Schain, Burney, Banks & Kenny, Ltd",Serbian Eastern Orthodox Church
2012,9909,4236,12051,Ms,Lee,A,Robertson,,"Schain, Burney, Banks & Kenny, Ltd",Serbian Eastern Orthodox Church
2012,7750,4236,12604,Ms,Lee,A,Robertson,,"Schain, Burney, Banks & Kenny, Ltd",Rosemoor Hotel Properties LLC
2012,7835,4236,12604,Ms,Lee,A,Robertson,,"Schain, Burney, Banks & Kenny, Ltd",Rosemoor Hotel Properties LLC
2012,9909,4236,12604,Ms,Lee,A,Robertson,,"Schain, Burney, Banks & Kenny, Ltd",Rosemoor Hotel Properties LLC
2012,9909,4236,14770,Ms,Lee,A,Robertson,,"Schain, Burney, Banks & Kenny, Ltd",Room 1520
2012,7750,4236,12053,Ms,Lee,A,Robertson,,"Schain, Burney, Banks & Kenny, Ltd","Patterson, Kristina"
2012,9909,4236,12053,Ms,Lee,A,Robertson,,"Schain, Burney, Banks & Kenny, Ltd","Patterson, Kristina"
2012,7835,4236,12053,Ms,Lee,A,Robertson,,"Schain, Burney, Banks & Kenny, Ltd","Patterson, Kristina"
2012,5652,4236,12053,Ms,Lee,A,Robertson,,"Schain, Burney, Banks & Kenny, Ltd","Patterson, Kristina"
2012,5652,4236,12054,Ms,Lee,A,Robertson,,"Schain, Burney, Banks & Kenny, Ltd",Jackson Aberdeen Ventures LLC
2012,9909,4236,12054,Ms,Lee,A,Robertson,,"Schain, Burney, Banks & Kenny, Ltd",Jackson Aberdeen Ventures LLC
2012,7750,4236,12054,Ms,Lee,A,Robertson,,"Schain, Burney, Banks & Kenny, Ltd",Jackson Aberdeen Ventures LLC
2012,7835,4236,12054,Ms,Lee,A,Robertson,,"Schain, Burney, Banks & Kenny, Ltd",Jackson Aberdeen Ventures LLC
2012,7750,4236,12048,Ms,Lee,A,Robertson,,"Schain, Burney, Banks & Kenny, Ltd",Hoyne Avenue Corp.
2012,5652,4236,12048,Ms,Lee,A,Robertson,,"Schain, Burney, Banks & Kenny, Ltd",Hoyne Avenue Corp.
2012,9909,4236,12048,Ms,Lee,A,Robertson,,"Schain, Burney, Banks & Kenny, Ltd",Hoyne Avenue Corp.
2012,7835,4236,12048,Ms,Lee,A,Robertson,,"Schain, Burney, Banks & Kenny, Ltd",Hoyne Avenue Corp.
2012,7835,4236,12052,Ms,Lee,A,Robertson,,"Schain, Burney, Banks & Kenny, Ltd",Estate of Lavergne Wilson
2012,5652,4236,12052,Ms,Lee,A,Robertson,,"Schain, Burney, Banks & Kenny, Ltd",Estate of Lavergne Wilson
2012,9909,4236,12052,Ms,Lee,A,Robertson,,"Schain, Burney, Banks & Kenny, Ltd",Estate of Lavergne Wilson
2012,7750,4236,12052,Ms,Lee,A,Robertson,,"Schain, Burney, Banks & Kenny, Ltd",Estate of Lavergne Wilson
2012,7750,4236,12049,Ms,Lee,A,Robertson,,"Schain, Burney, Banks & Kenny, Ltd","Children's Academy of America, LLC d%2fb%2fa Little Green Tree House"
2012,9909,4236,12049,Ms,Lee,A,Robertson,,"Schain, Burney, Banks & Kenny, Ltd","Children's Academy of America, LLC d%2fb%2fa Little Green Tree House"
2012,7835,4236,12049,Ms,Lee,A,Robertson,,"Schain, Burney, Banks & Kenny, Ltd","Children's Academy of America, LLC d%2fb%2fa Little Green Tree House"
2012,5652,4236,12049,Ms,Lee,A,Robertson,,"Schain, Burney, Banks & Kenny, Ltd","Children's Academy of America, LLC d%2fb%2fa Little Green Tree House"
2012,7835,4236,14773,Ms,Lee,A,Robertson,,"Schain, Burney, Banks & Kenny, Ltd",Cai Restaurant
2012,7750,4236,14773,Ms,Lee,A,Robertson,,"Schain, Burney, Banks & Kenny, Ltd",Cai Restaurant
2012,9909,4236,14773,Ms,Lee,A,Robertson,,"Schain, Burney, Banks & Kenny, Ltd",Cai Restaurant
2012,7835,4236,14769,Ms,Lee,A,Robertson,,"Schain, Burney, Banks & Kenny, Ltd",A New Leaf
2012,9909,4236,14769,Ms,Lee,A,Robertson,,"Schain, Burney, Banks & Kenny, Ltd",A New Leaf
2012,7750,4236,14769,Ms,Lee,A,Robertson,,"Schain, Burney, Banks & Kenny, Ltd",A New Leaf
2012,9909,4236,14772,Ms,Lee,A,Robertson,,"Schain, Burney, Banks & Kenny, Ltd",3939 JAM Ventures LLC
2012,7750,4236,14772,Ms,Lee,A,Robertson,,"Schain, Burney, Banks & Kenny, Ltd",3939 JAM Ventures LLC
2012,7835,4236,14772,Ms,Lee,A,Robertson,,"Schain, Burney, Banks & Kenny, Ltd",3939 JAM Ventures LLC
2012,9909,4236,15888,Ms,Lee,A,Robertson,,"Schain, Burney, Banks & Kenny, Ltd",320 South Michigan Restaurant LLC
2012,7661,4592,12839,Ms.,Barbara,,Roberts,,Xerox Business Services LLC,Xerox Business Services LLC
2012,6003,4592,12839,Ms,Barbara,,Roberts,,Xerox Business Services LLC,Xerox Business Services LLC
2012,8483,4166,11766,Mr,Victor,,Roberson,,"Governmental - Business Consulting Group, LLC",Migdal Law Group LLP
2012,5581,4166,11766,Mr,Victor,,Roberson,,"Governmental - Business Consulting Group, LLC",Migdal Law Group LLP
2012,5581,4166,11769,Mr,Victor,,Roberson,,"Governmental - Business Consulting Group, LLC",M Development
2012,8483,4166,11769,Mr,Victor,,Roberson,,"Governmental - Business Consulting Group, LLC",M Development
2012,8483,4166,14963,Mr,Victor,,Roberson,,"Governmental - Business Consulting Group, LLC",Level Builders Inc
2012,8483,4166,11770,Mr,Victor,,Roberson,,"Governmental - Business Consulting Group, LLC",Howard & Howard Attorneys PLLC
2012,5581,4166,11770,Mr,Victor,,Roberson,,"Governmental - Business Consulting Group, LLC",Howard & Howard Attorneys PLLC
2012,8483,4166,11768,Mr,Victor,,Roberson,,"Governmental - Business Consulting Group, LLC",Deloitte Consulting LLP
2012,5581,4166,11768,Mr,Victor,,Roberson,,"Governmental - Business Consulting Group, LLC",Deloitte Consulting LLP
2012,8483,4166,11765,Mr,Victor,,Roberson,,"Governmental - Business Consulting Group, LLC","Chinajilin Hehe Real Estate Co., Ltd"
2012,5581,4166,11765,Mr,Victor,,Roberson,,"Governmental - Business Consulting Group, LLC","Chinajilin Hehe Real Estate Co., Ltd"
2012,8483,4166,11767,Mr,Victor,,Roberson,,"Governmental - Business Consulting Group, LLC",Centaur Construction
2012,5581,4166,11767,Mr,Victor,,Roberson,,"Governmental - Business Consulting Group, LLC",Centaur Construction
2012,5581,4166,11764,Mr,Victor,,Roberson,,"Governmental - Business Consulting Group, LLC","AmeriCash Loans, LLC"
2012,8483,4166,11764,Mr,Victor,,Roberson,,"Governmental - Business Consulting Group, LLC","AmeriCash Loans, LLC"
2012,5637,4222,11922,Mr,Martin,L,Ritter,,Chicago Teachers Union,Chicago Teachers Union
2012,5760,4344,12267,Mr,Thomas,J,Riley,,T. J. Riley & Associates,"STV, Incorporated"
2012,8744,5261,12423,Mr.,Michael,,Riley,,Titan Outdoor LLC,Titan Outdoor LLC
2012,7107,5141,14328,Mr.,Jeff,,Riley,,Riley Public Affairs,Access Products Inc
2012,5825,4410,12453,Mr,Paul,,Ridder,,"Clear Channel Outdoor, Inc",Clear Channel Outdoor
2012,6089,4678,13043,Ms,Mary,,Richardson-Lowry,,Mayer Brown LLP,Northern Trust Corporation
2012,6089,4678,13042,Ms,Mary,,Richardson-Lowry,,Mayer Brown LLP,Mount Sinai Hospital and Medical Center
2012,6089,4678,13041,Ms,Mary,,Richardson-Lowry,,Mayer Brown LLP,Hertz Rental Car Corporation
2012,6089,4678,13040,Ms,Mary,,Richardson-Lowry,,Mayer Brown LLP,Dialogue Direct
2012,9109,6102,12460,Mr.,Lawrence,J,Richardson,,"Wells Fargo Bank, N.A.","Wells Fargo Bank, N.A."
2012,10001,6701,16001,,Misti,,Rice,,Chrysler Group LLC,Chrysler Group LLC
2012,5865,4451,12559,Mr,James,D,Rice,Jr,Rice Financial Products Company,Rice Financial Products Co.
2012,5643,4227,12035,Mr,Vincent,A,Ricco,,"Allied Telesis, Inc","Allied Telesis, Inc"
2012,9562,4197,11859,Mr,James,,Reynolds,Jr.,"Loop Capital Markets, LLC","Loop Capital Markets, LLC"
2012,5612,4197,11859,Mr,James,,Reynolds,Jr.,"Loop Capital Markets, LLC","Loop Capital Markets, LLC"
2012,6991,4443,12541,Mr,Victor,H,Reyes,,Reyes Kurson,Reliable Asphalt Company
2012,5857,4443,12541,Mr,Victor,H,Reyes,,Reyes Kurson,Reliable Asphalt Company
2012,8742,4443,12541,Mr,Victor,H,Reyes,,Reyes Kurson,Reliable Asphalt Company
2012,9042,4443,12541,Mr,Victor,H,Reyes,,Reyes Kurson,Reliable Asphalt Company
2012,6991,4443,12542,Mr,Victor,H,Reyes,,Reyes Kurson,Parsons Corporation
2012,8742,4443,12542,Mr,Victor,H,Reyes,,Reyes Kurson,Parsons Corporation
2012,5857,4443,12542,Mr,Victor,H,Reyes,,Reyes Kurson,Parsons Corporation
2012,9042,4443,12542,Mr,Victor,H,Reyes,,Reyes Kurson,Parsons Corporation
2012,6991,4443,12546,Mr,Victor,H,Reyes,,Reyes Kurson,"JCDecaux North America, Inc"
2012,8742,4443,12546,Mr,Victor,H,Reyes,,Reyes Kurson,"JCDecaux North America, Inc"
2012,5857,4443,12546,Mr,Victor,H,Reyes,,Reyes Kurson,"JCDecaux North America, Inc"
2012,9042,4443,12546,Mr,Victor,H,Reyes,,Reyes Kurson,"JCDecaux North America, Inc"
2012,9042,4443,12544,Mr,Victor,H,Reyes,,Reyes Kurson,"JCDecaux Chicago, LLC"
2012,6991,4443,12544,Mr,Victor,H,Reyes,,Reyes Kurson,"JCDecaux Chicago, LLC"
2012,5857,4443,12544,Mr,Victor,H,Reyes,,Reyes Kurson,"JCDecaux Chicago, LLC"
2012,8742,4443,12544,Mr,Victor,H,Reyes,,Reyes Kurson,"JCDecaux Chicago, LLC"
2012,8742,4443,13234,Mr,Victor,H,Reyes,,Reyes Kurson,"H.W. Lochner, Inc."
2012,9042,4443,13234,Mr,Victor,H,Reyes,,Reyes Kurson,"H.W. Lochner, Inc."
2012,9042,4443,12545,Mr,Victor,H,Reyes,,Reyes Kurson,Factory
2012,8742,4443,12545,Mr,Victor,H,Reyes,,Reyes Kurson,Factory
2012,5857,4443,12545,Mr,Victor,H,Reyes,,Reyes Kurson,Factory
2012,6991,4443,12545,Mr,Victor,H,Reyes,,Reyes Kurson,Factory
2012,9042,4443,12543,Mr,Victor,H,Reyes,,Reyes Kurson,"EZPAWN, Illinois, Inc"
2012,8742,4443,12543,Mr,Victor,H,Reyes,,Reyes Kurson,"EZPAWN, Illinois, Inc"
2012,5857,4443,12543,Mr,Victor,H,Reyes,,Reyes Kurson,"EZPAWN, Illinois, Inc"
2012,6991,4443,12543,Mr,Victor,H,Reyes,,Reyes Kurson,"EZPAWN, Illinois, Inc"
2012,8742,4443,13724,Mr,Victor,H,Reyes,,Reyes Kurson,Enterprise Leasing Co. of Chicago
2012,9042,4443,13724,Mr,Victor,H,Reyes,,Reyes Kurson,Enterprise Leasing Co. of Chicago
2012,6991,4443,14225,Mr,Victor,H,Reyes,,Reyes Kurson,American Beverage Assoc.
2012,8742,4443,14225,Mr,Victor,H,Reyes,,Reyes Kurson,American Beverage Assoc.
2012,9042,4443,14225,Mr,Victor,H,Reyes,,Reyes Kurson,American Beverage Assoc.
2012,9042,4442,15445,Mr,Victor,H,Reyes,,Roosevelt Group,"H.W. Lochner, Inc."
2012,9042,4442,15444,Mr,Victor,H,Reyes,,Roosevelt Group,Enterprise Rent-A-Car
2012,5857,4442,12540,Mr,Victor,H,Reyes,,Roosevelt Group,Ameresco Inc
2012,8742,4442,15221,Mr,Victor,H,Reyes,,Roosevelt Group,Ameresco
2012,9042,4442,15221,Mr,Victor,H,Reyes,,Roosevelt Group,Ameresco
2012,7705,5503,14744,Ms.,Norma,I,Reyes,,"Baltimore Tas, LLC",Yellow Group LLC
2012,5824,4409,12452,Mr,Gerardo,,Reyes,,Gerardo Reyes,"Humana, Inc."
2012,10073,4409,12452,,Gerardo,,Reyes,,Gerardo Reyes,"Humana, Inc."
2012,8930,4212,11903,,  Robert,J,Repel,,Robert Repel,Bradford Airport Logistics
2012,5627,4212,11903,Mr,  Robert,J,Repel,,Robert Repel,Bradford Airport Logistics
2012,8930,4212,15327,,  Robert,J,Repel,,Robert Repel,900 North DeWitt place LLC
2012,5968,4556,12775,Mr,Scott,A,Remillard,,Sensis Corp,Sensis Corp.
2012,9450,4352,12291,Mr.,David,L,Reifman,,DLA Piper US LLP,VHNA Acquistion LP
2012,5768,4352,12291,Mr,David,L,Reifman,,DLA Piper US LLP,VHNA Acquistion LP
2012,8805,4352,12291,Mr,David,L,Reifman,,DLA Piper US LLP,VHNA Acquistion LP
2012,8804,4352,12291,Mr,David,L,Reifman,,DLA Piper US LLP,VHNA Acquistion LP
2012,5768,4352,12287,Mr,David,L,Reifman,,DLA Piper US LLP,Sedgwick Properties
2012,8804,4352,12287,Mr,David,L,Reifman,,DLA Piper US LLP,Sedgwick Properties
2012,5768,4352,12286,Mr,David,L,Reifman,,DLA Piper US LLP,"ML Realty Partners, LLC"
2012,8804,4352,12286,Mr,David,L,Reifman,,DLA Piper US LLP,"ML Realty Partners, LLC"
2012,8805,4352,12286,Mr,David,L,Reifman,,DLA Piper US LLP,"ML Realty Partners, LLC"
2012,9450,4352,12286,Mr.,David,L,Reifman,,DLA Piper US LLP,"ML Realty Partners, LLC"
2012,8805,4352,15253,Mr,David,L,Reifman,,DLA Piper US LLP,Hines Corp
2012,9450,4352,15253,Mr.,David,L,Reifman,,DLA Piper US LLP,Hines Corp
2012,5768,4352,12288,Mr,David,L,Reifman,,DLA Piper US LLP,Golub & Co.
2012,8804,4352,12288,Mr,David,L,Reifman,,DLA Piper US LLP,Golub & Co.
2012,8804,4352,12285,Mr,David,L,Reifman,,DLA Piper US LLP,Costco Wholesale
2012,5768,4352,12285,Mr,David,L,Reifman,,DLA Piper US LLP,Costco Wholesale
2012,9450,4352,12289,Mr.,David,L,Reifman,,DLA Piper US LLP,Chicago Neighborhood Initiatives
2012,8804,4352,12289,Mr,David,L,Reifman,,DLA Piper US LLP,Chicago Neighborhood Initiatives
2012,8805,4352,12289,Mr,David,L,Reifman,,DLA Piper US LLP,Chicago Neighborhood Initiatives
2012,5768,4352,12289,Mr,David,L,Reifman,,DLA Piper US LLP,Chicago Neighborhood Initiatives
2012,8805,4352,12290,Mr,David,L,Reifman,,DLA Piper US LLP,"400-410 N. Michigan Ave., Ste. 250"
2012,9450,4352,12290,Mr.,David,L,Reifman,,DLA Piper US LLP,"400-410 N. Michigan Ave., Ste. 250"
2012,5768,4352,12290,Mr,David,L,Reifman,,DLA Piper US LLP,"400-410 N. Michigan Ave., Ste. 250"
2012,8804,4352,12290,Mr,David,L,Reifman,,DLA Piper US LLP,"400-410 N. Michigan Ave., Ste. 250"
2012,5956,4543,12757,Mr,Kerry   ,,Reidy,,Tristan & Cervantes,United Neighborhood Organization
2012,8741,4543,11576,Mr,Kerry   ,,Reidy,,Tristan & Cervantes,United Neighborhood Organization
2012,7723,4543,14753,Mr,Kerry   ,,Reidy,,Tristan & Cervantes,"Spring Awakening, LLC"
2012,8741,4543,15143,Mr,Kerry   ,,Reidy,,Tristan & Cervantes,"CH2M Hill, Inc"
2012,5956,4543,12758,Mr,Kerry   ,,Reidy,,Tristan & Cervantes,CH2M Hill
2012,9276,4213,11904,Mr,Michael,,Reed,,SUPERVALU d/b/a Jewel-Osco and Save-a-Lot,Supervalu d%2fb%2fa Jewel-Osco and Save-a-Lot
2012,5628,4213,11904,Mr,Michael,,Reed,,SUPERVALU d/b/a Jewel-Osco and Save-a-Lot,Supervalu d%2fb%2fa Jewel-Osco and Save-a-Lot
2012,5645,4229,12037,Mr,Fernando,,Redondo,,Skyway Concession Company LLC,"Skyway Concession Co., LLC"
2012,9275,4229,12037,Mr,Fernando,,Redondo,,Skyway Concession Company LLC,"Skyway Concession Co., LLC"
2012,9274,4304,12184,Mr,Ronald,J,Redd,,BMO Capital Markets GKST,BMO Capital Markets GKST
2012,9647,4304,12184,,Ronald,J,Redd,,BMO Capital Markets GKST,BMO Capital Markets GKST
2012,5720,4304,12184,Mr,Ronald,J,Redd,,BMO Capital Markets GKST,BMO Capital Markets GKST
2012,5673,4257,12091,Mr,Peter,J,Raphael,,William Blair and Co.,William Blair
2012,10490,6861,16213,Ms.,Emily,,Ramsey,,MacRostie Historic Advisors LLC,VHNA Acquisitions LP
2012,10490,6861,16215,Ms.,Emily,,Ramsey,,MacRostie Historic Advisors LLC,"Sydell Freehand Chicago, LLC"
2012,10490,6861,16214,Ms.,Emily,,Ramsey,,MacRostie Historic Advisors LLC,Somerset Place Realty LLC
2012,10490,6861,16211,Ms.,Emily,,Ramsey,,MacRostie Historic Advisors LLC,Senior Suites Chicago Norwood Park LLC c/o Senior Lifestyle Corp
2012,10490,6861,16210,Ms.,Emily,,Ramsey,,MacRostie Historic Advisors LLC,"MHL Keating MM, LLC (Sole member, Mercy Housing Lakefront)"
